fid,nb_floor,nb_appart,Total Electricity Consumption (kwH),lat,long,Area in m^2,year_norm_z,kwh_residual,kwh_resid_abs,kwh_per_m2,kwh_per_appt,kwh_per_floor,resid_per_m2,if_score,is_anomaly_if,lof_score,is_anomaly_lof,ae_score,is_anomaly_ae,ppca_mah_score,is_anomaly_ppca_mah,hdbscan_score,is_anomaly_hdbscan,fused_rank,is_anomaly_fused
1519,0.6931471805599453,1.0986122886681098,2.2144094020903204,35.47581326,33.9001166299999,5.130497009205208,-4.421873160666376,0.4072081111227632,0.4072081111227632,0.4316169365496553,2.0156423015938905,3.1947174628936,0.07937010983383186,0.5449210568579367,0,1.8396792579834567,1,0.5239679540011003,0,420.88230529966813,0,0.5031517621171648,1,0.9610241820768136,1
641,2.302585092994046,2.5649493574615367,2.123936781566387,35.5108998899999,33.8801302299999,4.503912304312226,2.5112792420117174,-1.724242576381826,1.724242576381826,0.47157596286518394,0.8280618778642834,0.9224140241456342,-0.3828321823075834,0.5913784340012883,0,1.4943716291216929,1,0.29517833535829097,0,312.8604010981089,0,0.310320617426291,0,0.9530583214793742,1
28,0.6931471805599453,1.0986122886681098,4.063558840956468,35.52840983,33.89228148,5.277795022029536,-1.731581372624909,1.6164111706993705,1.6164111706993705,0.7699349489692491,3.6988106567448624,5.8624761882084,0.30626637903754583,0.5646547539221795,0,1.195477339902919,0,0.5342923885175158,0,3234.0213721569503,1,0.4905018021366781,1,0.9467994310099573,1
1702,1.0986122886681098,0.6931471805599453,4.156050951658079,35.5153506699999,33.89265601,6.066488641810048,-0.4228999466420856,1.139912847936861,1.139912847936861,0.6850834472869045,5.995914097638968,3.783000604058981,0.18790323616212146,0.5475097988196806,0,1.197320778551577,0,0.6982892410729963,1,1731.8083628213049,0,0.45171948947007884,1,0.9402560455192035,1
1151,1.0986122886681098,2.19722457733622,4.339066940233745,35.52814723,33.8824610799999,4.86112515929073,1.300626634375449,1.0843442279406812,1.0843442279406812,0.8926054767260596,1.9747944679802203,3.9495889359604415,0.22306445368275482,0.5042691152639767,0,1.3172789904902924,0,0.501942973875728,0,419.5640172479643,0,0.4020058941984768,0,0.9337126600284495,1
1159,2.4849066497880004,2.3978952727983707,5.971289900621244,35.52352312,33.88286884,5.272083664404303,0.8457654036941855,1.9279003710053537,1.9279003710053537,1.1326242678844027,2.4902213071435275,2.4030238323563116,0.36568091360575716,0.6019452738705185,0,1.6126860841135815,1,0.20666849819712058,0,110.2471839287109,0,0.4648326146081586,1,0.9331436699857754,0
87,1.791759469228055,2.3978952727983707,6.770751579156178,35.4807577099999,33.8945956399999,6.042958756005733,-0.0156274398299077,2.1185925765273197,2.6604150580501242,1.1204365034639918,2.823622722794993,3.7788284060657014,0.3505886209171588,0.6262332621860289,1,1.3946983586764055,0,0.15807138150890968,0,828.8019786895151,0,0.34550916742063226,0,0.9325746799431011,0
1310,0.6931471805599453,2.302585092994046,3.663330850267561,35.52513744,33.89626839,4.990468388872521,-0.4228999466420856,0.7177156365405781,0.7177156365405781,0.734065535498804,1.5909643736571493,5.28506925081656,0.14381728940331573,0.49416599541121026,0,1.430583980420674,0,1.2142791417472307,1,2553.024518944093,1,0.15090194719079786,0,0.928022759601707,0
1435,0.6931471805599453,0.6931471805599453,0.7385984434638627,35.52861046,33.8949979499999,5.0252772518119695,1.77209775307598,-1.9423846596717498,1.9423846596717498,0.14697665550642913,1.0655723115936222,1.0655723115936222,-0.3865228846769364,0.6003649172522645,0,1.3134199421762298,0,0.2575643554617403,0,141.06779208368988,0,0.3057557661643966,0,0.926031294452347,0
54,2.4849066497880004,2.4849066497880004,1.8492419046414168,35.4873119399999,33.90067363,6.027595689943101,1.77209775307598,-1.9423846596717498,2.775021404062139,0.30679594315306064,0.7441896880911743,0.7441896880911743,-0.3222486642414607,0.6182744939222057,1,1.29982044072529,0,0.14239170763973477,0,1959.5504660761344,0,0.35385727330466843,0,0.92375533428165,0
522,1.0986122886681098,1.6094379124341005,4.879227359623526,35.4877564,33.8911034699999,5.478902590938965,-1.1924218391670918,1.8692947473826766,1.8692947473826766,0.890548294779472,3.0316344121931507,4.441264138360223,0.3411805040071574,0.5629707283490976,0,1.1723791908476895,0,0.23900315233638272,0,679.6722575861337,0,0.26874136228479556,0,0.9072546230440967,0
243,0.6931471805599453,1.0986122886681098,3.00617753141553,35.51854363,33.88406974,4.643628138332526,-0.4228999466420856,0.7237518025982541,0.7237518025982541,0.6473768876107754,2.736340711298647,4.336997416605011,0.15585912158292353,0.49419401644392646,0,1.2073682875676472,0,0.3276300317159231,0,1183.548382777456,0,0.22207675365804871,0,0.9058321479374112,0
34,1.791759469228055,2.3978952727983707,1.9518922207328608,35.4935423399999,33.9016950199999,6.399216420106812,0.8457654036941855,-1.9423846596717498,2.6971489255858923,0.305020504479247,0.8140022806146078,1.0893717902737223,-0.30353476615803043,0.6052422861783624,1,1.218074371856114,0,0.1567580915450843,0,873.6662916782616,0,0.2823944737551505,0,0.9046941678520627,0
1241,0.6931471805599453,0.6931471805599453,3.56953269648137,35.52937227,33.8881709899999,4.2566007634402405,-1.1924218391670918,1.7992327010437061,1.7992327010437061,0.8385876183502883,5.149747119504682,5.149747119504682,0.4226923785047538,0.5979296135303913,0,1.163287249438952,0,0.16438164701563426,0,2552.7855525595533,1,0.44733977170797395,0,0.9027027027027028,0
718,0.6931471805599453,1.6094379124341005,3.1938451551429545,35.52049654,33.8861022199999,5.769496382037892,-0.8150443270305894,0.12278530812646693,0.12278530812646693,0.5535743405761232,1.9844475704642808,4.6077445666919825,0.021281806937037528,0.4832454659027859,0,1.3270867750725732,0,0.770120892337093,1,1481.4858336424572,0,0.1309918715620847,0,0.90099573257468,0
29,0.6931471805599453,1.0986122886681098,2.9114807211064,35.47233568,33.8972848599999,5.190530959582707,-1.5553900411763233,0.49032685350199623,0.49032685350199623,0.5609215596202645,2.6501439599188363,4.200378797984026,0.09446564471342948,0.5325540146139494,0,1.6066135196154476,1,0.11337994857036043,0,973.4759490411371,0,0.45200911255773296,1,0.9007112375533428,0
455,0.6931471805599453,0.6931471805599453,3.6874284018466215,35.53202504,33.89360389,5.551554312927266,0.8457654036941855,0.8984387234806168,0.8984387234806168,0.6642154960566865,5.3198346689772364,5.3198346689772364,0.16183552800492754,0.5573619293942474,0,1.1885459260245592,0,0.30891168183273005,0,2347.6184538791526,1,0.13725968301406932,0,0.898719772403983,0
284,0.6931471805599453,2.19722457733622,3.5310846424965776,35.52501274,33.8901357,5.421599217242729,-0.4228999466420856,0.3324133036799348,0.3324133036799348,0.6512994599944602,1.6070658770699933,5.094278302688991,0.06131277697966593,0.469139443756859,0,1.358264448196773,0,1.1526686713132597,1,2205.0483154876615,1,0.1309918715620847,0,0.8961593172119489,0
460,1.0986122886681098,0.6931471805599453,3.071257098640233,35.5313133399999,33.89387938,4.7733938399030365,0.8457654036941855,0.5780815124619965,0.5780815124619965,0.6434116273763449,4.43088738550329,2.79557868623847,0.121104926987072,0.466951534660478,0,1.254543358704373,0,0.41579454867137433,0,627.1982983677952,0,0.23571684959740288,0,0.8947368421052632,0
1056,2.302585092994046,2.9444389791664403,3.228390417236786,35.50833089,33.88135032,4.343828346258449,2.2605583165504184,-0.6785859564889867,0.6785859564889867,0.7432131658741894,1.0964365164567722,1.402072143635273,-0.15621840975219148,0.5328241379995531,0,1.462233476672855,1,0.2809101302600439,0,132.43932221669343,0,0.13477080049635193,0,0.8944523470839261,0
1385,0.6931471805599453,2.079441541679836,2.5644107509006,35.5338886199999,33.89653305,4.733438412101407,-0.0156274398299077,-0.2637136257425423,0.2637136257425423,0.5417648921647491,1.2332208910422127,3.6996626731266384,-0.05571290947154562,0.46586827989924195,0,1.4543343947509213,1,0.6321050457583979,1,713.0692648602158,0,0.1558230239189516,0,0.8944523470839261,0
1499,1.0986122886681098,0.6931471805599453,2.853131304954963,35.5344509299999,33.8949425599999,5.23137503298832,-1.1924218391670918,0.3597223689197544,0.3597223689197544,0.5453884087765674,4.116198384663582,2.5970320324870246,0.06876248914509003,0.46104440954010234,0,1.364389453054209,0,0.33143514118382733,0,496.4108555865326,0,0.23571684959740288,0,0.8935988620199147,0
1295,1.791759469228055,2.9444389791664403,4.132763672126045,35.52607245,33.896124,6.399216420106812,-0.0156274398299077,-0.8074960181853346,0.8074960181853346,0.6458233947426119,1.4035827202966913,2.3065393224385007,-0.1261867024293978,0.4660806822967417,0,1.4005273302085004,0,0.33118268442982635,0,304.9206755398253,0,0.19283614580660793,0,0.8930298719772404,0
627,0.6931471805599453,0.6931471805599453,1.4126928349744217,35.48828016,33.8885313299999,5.654995703380013,-1.1924218391670918,-1.1494271619595675,1.1494271619595675,0.24981324638850735,2.038084947316969,2.038084947316969,-0.2032587153466006,0.5471952073301715,0,1.425417540313508,0,0.3020670051800189,0,38.39089377720178,0,0.26804991527055266,0,0.8924608819345661,0
1024,0.6931471805599453,0.6931471805599453,3.561756057784744,35.53474491,33.89670692,4.331689232834654,-0.0156274398299077,1.5918860045757597,1.5918860045757597,0.8222556758657255,5.138527801422274,5.138527801422274,0.36749774026010423,0.592415538968393,0,1.1514583484981742,0,0.1655020728881144,0,2356.7687284239955,1,0.2751852849587107,0,0.8907539118065433,0
1373,0.6931471805599453,1.9459101490553128,3.026552415893877,35.5340508,33.89739233,4.323044159080657,-0.4228999466420856,0.6298601291664387,0.6298601291664387,0.7000975017885328,1.555340269623028,4.366392161400608,0.14569828713023958,0.4919244834849959,0,1.33450997700988,0,0.8094306386136256,1,1416.052745512231,0,0.08770112466977632,0,0.8901849217638691,0
933,0.6931471805599453,0.6931471805599453,2.216482393940634,35.51361045,33.89482144,5.835966407918302,-0.8150443270305894,-0.507542060764341,0.507542060764341,0.37979697603010304,3.1977081579558506,3.1977081579558506,-0.08696795445493012,0.5108677889220314,0,1.321980429137613,0,0.2643101916134852,0,282.17143651374306,0,0.1453201290309357,0,0.8893314366998577,0
381,1.0986122886681098,0.6931471805599453,2.19789102187938,35.5244350999999,33.89248441,5.050832207201016,1.5814919086455363,-0.6382951844809024,0.6382951844809024,0.4351542343350522,3.170886477679758,2.000606623965556,-0.12637426037849353,0.468052200966701,0,1.408400688314396,0,0.56147690332344,0,233.3740409485937,0,0.16719405954462846,0,0.8890469416785207,0
1734,1.0986122886681098,1.6094379124341005,4.0194952897321405,35.5306986599999,33.90127683,5.244614586384921,-0.4228999466420856,1.0272113216754288,1.0272113216754288,0.7664043226678269,2.497452842808387,3.658702283955999,0.19586021141421545,0.4820975411516807,0,1.3236465624650253,0,0.2505183344952266,0,282.1727486537533,0,0.18272428953966435,0,0.8876244665718349,0
1505,0.6931471805599453,1.791759469228055,2.920469789053444,35.53446625,33.89719842,4.2179307777985455,-0.0156274398299077,0.5421611190686106,0.5421611190686106,0.6923939587689767,1.6299452237926066,4.213347281733441,0.1285372253907826,0.4876097840884824,0,1.3400091979592488,0,0.7032657476094641,1,1228.7341071442115,0,0.08770112466977632,0,0.8870554765291608,0
454,1.3862943611198906,1.0986122886681098,5.452715158697669,35.53156639,33.89331578,5.882468085706192,0.8457654036941855,1.9576139736849147,1.9576139736849147,0.9269434324594502,4.963275229069398,3.9333025594166022,0.3327878613471309,0.5761986798113676,0,1.1215194584730996,0,0.25521503720566896,0,707.9780855614148,0,0.23362350550584002,0,0.8867709815078235,0
1369,0.6931471805599453,1.6094379124341005,2.817323053579946,35.53418354,33.8974352899999,4.214703572121679,-0.4228999466420856,0.6261503610488797,0.6261503610488797,0.6684510560161903,1.7505012351293812,4.064537997981939,0.14856332131886466,0.48727102907674386,0,1.363120002338388,0,0.5841802085462743,0,1141.8097391524989,0,0.08770112466977632,0,0.8862019914651494,0
715,0.6931471805599453,1.791759469228055,3.380552399684867,35.52362989,33.88577129,5.234500922484717,-0.4228999466420856,0.502202824758835,0.502202824758835,0.645821339941647,1.8867222178774437,4.877106182490643,0.09594091818794619,0.46900531531192646,0,1.2712129726799637,0,0.8584940390835727,1,1929.986007923884,0,0.1309918715620847,0,0.8859174964438123,0
1431,1.0986122886681098,0.6931471805599453,3.907974822581577,35.52817186,33.89528138,5.272259280317715,0.4502809745579276,1.1331896239185961,1.1331896239185961,0.7412334285551442,5.638015896457368,3.5571919801838066,0.21493435046887685,0.5205063797884002,0,1.105193040071361,0,0.5149176186582856,0,1356.2289558241034,0,0.29077081046092457,0,0.8850640113798007,0
1590,1.791759469228055,1.791759469228055,2.344878005184297,35.51558438,33.87715373,5.93160844135179,-0.0156274398299077,-1.3846251791972124,1.3846251791972124,0.3953190822302337,1.3087013326596468,1.3087013326596468,-0.23343165566094948,0.524706958670435,0,1.374334508268818,0,0.20885856329784017,0,74.6510732733027,0,0.19189056007223845,0,0.8833570412517782,0
745,0.6931471805599453,1.0986122886681098,3.1709452911106464,35.5238947499999,33.88697148,5.44651798101573,-0.0156274398299077,0.32089722417044886,0.32089722417044886,0.5821967910806918,2.8863187894565665,4.57470704641554,0.0589178673950883,0.47117601343886434,0,1.2778540445529487,0,0.3772611254140185,0,1284.0508345016553,0,0.1309918715620847,0,0.8805120910384069,0
53,0.6931471805599453,0.6931471805599453,3.54214702423921,35.4875081799999,33.89984254,5.136134634482512,-0.0156274398299077,1.1003681124343223,1.1003681124343223,0.689652292301348,5.110237945969508,5.110237945969508,0.21424051173557082,0.5983730368832054,0,1.205345663479342,0,0.10441183160031146,0,2083.9170935321395,1,0.46357930594001723,1,0.8805120910384069,0
549,1.6094379124341005,2.302585092994046,6.155535147142134,35.4799185299999,33.89617692,5.894472122924939,0.4071381378692232,2.1185925765273197,2.1185925765273197,1.044289466261425,2.6733149475653497,3.8246490278289476,0.35942023854649047,0.6083093147141734,1,1.3412247514930216,0,0.1015074982342627,0,248.39454742380298,0,0.26609267976138906,0,0.8725462304409672,0
433,2.5649493574615367,2.4849066497880004,3.211931770633769,35.52701909,33.8925091799999,4.728237793408031,2.310353513403019,-0.801539028739712,0.801539028739712,0.6793084254585819,1.2925764317576256,1.2522398390791365,-0.1695217253787857,0.5040661328678145,0,1.3134432765652149,0,0.24992448975673584,0,115.83584095959019,0,0.14644345964332908,0,0.8722617354196303,0
1259,0.6931471805599453,0.6931471805599453,2.738644066186837,35.52974159,33.88847647,4.1139109081191,-1.1924218391670918,1.064825035051109,1.064825035051109,0.6657032996951698,3.9510282130477363,3.9510282130477363,0.2588352200213184,0.5248688635329661,0,1.2026745631821714,0,0.12432461876510627,0,1140.943643424416,0,0.29001980425911666,0,0.8699857752489333,0
391,1.0986122886681098,0.6931471805599453,3.2669037938787824,35.52904259,33.89310582,4.966345885949162,0.6683873508978188,0.6516115725904164,0.6516115725904164,0.6578083502241641,4.71314590249026,2.9736639828045037,0.13120543505315704,0.4737005839102655,0,1.135629536522425,0,0.4228482690136404,0,761.7176214615573,0,0.23571684959740288,0,0.8697012802275961,0
1353,1.6094379124341005,2.19722457733622,5.043521886430469,35.53194537,33.89707647,6.105189709151444,-0.0156274398299077,1.0640009968478115,1.0640009968478115,0.8261040404478216,2.2954057306899984,3.133716341255245,0.17427812198086406,0.48890116666106254,0,1.3426639420441908,0,0.25948836255966234,0,82.45795253621597,0,0.15980853227253683,0,0.8668563300142248,0
1262,1.6094379124341005,1.6094379124341005,0.8346467428336448,35.5298100799999,33.88869983,4.299117206413899,-1.1924218391670918,-1.6682376865666526,1.6682376865666526,0.19414375155634891,0.5185951793389358,0.5185951793389358,-0.3880419180193066,0.589937868133803,0,1.2347887098309214,0,0.1420201071903929,0,180.4465645570017,0,0.16458787336500336,0,0.8665718349928877,0
624,1.0986122886681098,2.5649493574615367,2.3683728335320486,35.48783376,33.88984872,5.374545532984132,-0.8150443270305894,-1.0370316390974392,1.0370316390974392,0.4406647630012815,0.9233604658284424,2.1557858563582233,-0.19295243341656904,0.4940871193319069,0,1.297771151083078,0,0.2664620458717231,0,43.036048776148746,0,0.22871133839392604,0,0.8623044096728307,0
1620,1.791759469228055,1.791759469228055,5.914807559742821,35.5112676999999,33.88838014,6.370889606796961,0.4071381378692232,1.8565914235611807,1.8565914235611807,0.9284115602054136,3.3011169530981195,3.3011169530981195,0.29141792404948036,0.5752579457672142,0,1.1710701636652832,0,0.1351842053834616,0,232.69137010210932,0,0.26092837810299874,0,0.8623044096728307,0
1013,1.0986122886681098,1.6094379124341005,4.089985073444646,35.52090492,33.88314402,5.088533287982196,-0.4228999466420856,1.2048786391407802,1.2048786391407802,0.8037650226449607,2.5412506079585184,3.7228648501675634,0.23678309071621736,0.47847264439085024,0,1.2898200709052319,0,0.19653420259367588,0,316.3188410324064,0,0.13678277109172424,0,0.8591749644381224,0
186,0.6931471805599453,0.6931471805599453,1.820346926079968,35.4885861599999,33.8914980099999,4.782857355228049,-0.8150443270305894,-0.29943109170050697,0.29943109170050697,0.38059820539916,2.6262054829530386,2.6262054829530386,-0.06260506418264902,0.490745528712046,0,1.325741836596602,0,0.16853921820820797,0,129.64056990127662,0,0.16622484713573232,0,0.858036984352774,0
1229,0.6931471805599453,1.3862943611198906,2.567407871299744,35.5282268799999,33.8886296299999,4.237884663775668,-1.1924218391670918,0.56465105466568,0.56465105466568,0.6058229694746712,1.8519933019317154,3.703986603863431,0.13323889144321688,0.45860484044131783,0,1.390182510035678,0,0.3734640307863196,0,842.0363511597218,0,0.08770112466977632,0,0.8546230440967284,0
202,1.0986122886681098,0.6931471805599453,1.5713205903209724,35.49086999,33.89245864,4.646702570898932,-1.1924218391670918,-0.5849056059095499,0.5849056059095499,0.33815820279992465,2.2669364233027856,1.4302776389165874,-0.1258754131526857,0.48520471659246467,0,1.3714411448219752,0,0.26591595612337754,0,82.53458469679715,0,0.1090230881530353,0,0.8497866287339972,0
1718,1.6094379124341005,1.6094379124341005,0.8051356825079926,35.5155419299999,33.8945157699999,4.722861051414698,0.4071381378692232,-1.9423846596717498,2.1931970938365626,0.17047625872178054,0.500258926602712,0.500258926602712,-0.4112728785637093,0.6064586411358247,1,1.206934022981027,0,0.09565900419321949,0,252.26662007740316,0,0.2701368895648331,0,0.8492176386913229,0
1746,0.6931471805599453,0.6931471805599453,2.679719311334148,35.52984721,33.9007689099999,5.543091136295888,-1.1924218391670918,0.16750551925481183,0.16750551925481183,0.4834341066102049,3.8660177614361637,3.8660177614361637,0.030218792211081275,0.5093944720760458,0,1.2825193407029976,0,0.22120603048669968,0,701.4880774795002,0,0.07003974475920847,0,0.8480796586059745,0
1403,0.6931471805599453,1.791759469228055,1.1936193922464444,35.5347702999999,33.89704502,4.410512487077307,-0.0156274398299077,-1.3059391828816012,1.3059391828816012,0.27063054367122186,0.6661716668703821,1.7220287779028438,-0.29609692449754327,0.542973897309521,0,1.2086197194371573,0,0.27796690882239267,0,87.90312200840253,0,0.08849359688172954,0,0.8432432432432432,0
1397,0.6931471805599453,1.3862943611198906,1.8082887711792648,35.5344628699999,33.89651537,4.266650091638264,-0.8150443270305894,-0.3854418973008753,0.3854418973008753,0.42381932718671494,1.3044046213377614,2.6088092426755227,-0.09033829562359948,0.45675893354740676,0,1.2395437693209514,0,0.20627589833978868,0,201.3196090137948,0,0.18847653487903976,0,0.8412517780938835,0
1713,1.0986122886681098,1.0986122886681098,4.178394614369869,35.51500121,33.89445209,5.754246710540872,-1.9043027771337224,1.3178530949028708,1.3178530949028708,0.7261410267160964,3.8033386823257715,3.8033386823257715,0.2290226959662282,0.5087060739875612,0,1.108606147699761,0,0.17093334009031358,0,429.97013977512773,0,0.2790925876372783,0,0.8406827880512091,0
1625,1.0986122886681098,1.6094379124341005,3.4066491603404008,35.5203187799999,33.8760166699999,5.23924658670365,-0.4228999466420856,0.4025603841534484,0.4025603841534484,0.6502173745717407,2.116670133107659,3.1008656970972113,0.07683554829716945,0.4504444924666142,0,1.254089747007638,0,0.34075848807570125,0,112.81656633858492,0,0.18450189728269056,0,0.8401137980085348,0
114,1.791759469228055,1.791759469228055,5.428064106400685,35.4867793499999,33.89544672,5.557444741100576,-0.0156274398299077,1.8368106532461956,1.8368106532461956,0.9767194024003433,3.0294602593836224,3.0294602593836224,0.3305135253369052,0.5725737435904058,0,1.2311632870610678,0,0.09254412817637067,0,110.6298334722288,0,0.26609267976138906,0,0.8375533428165008,0
1049,2.302585092994046,3.091042453358316,2.0409605548615546,35.50895209,33.8812960699999,5.421599851726236,1.77209775307598,-1.9423846596717498,2.5547339269678395,0.37644986916762463,0.6602822787646019,0.8863779067585722,-0.35826780153339705,0.6059892788247726,1,1.328667189244878,0,0.062002669801891286,0,904.8907439594959,0,0.25490448922552217,0,0.8366998577524895,0
546,1.3862943611198906,1.3862943611198906,5.205297062974815,35.48019456,33.8961321999999,6.004289353808022,-0.0156274398299077,1.6396336569319403,1.6396336569319403,0.8669297490923764,3.754828129553826,3.754828129553826,0.2730770554706956,0.5693240765514935,0,1.1716639195480187,0,0.09125754398933401,0,301.50508029508563,0,0.26609267976138906,0,0.8344238975817925,0
544,2.3978952727983707,2.3978952727983707,5.408018946138575,35.4807235,33.89665327,5.416752944705573,1.77209775307598,1.1396719024273319,1.1396719024273319,0.9983875951781159,2.255319073975802,2.255319073975802,0.21039761533545048,0.5549315591640388,0,1.2277907116043147,0,0.1539359666948794,0,39.48336948042223,0,0.1891513135811199,0,0.8330014224751068,0
1726,1.3862943611198906,1.0986122886681098,4.3924347815054,35.5182184499999,33.8945392799999,5.702046777328055,-0.8150443270305894,1.2642493519965927,1.2642493519965927,0.7703259817106706,3.998166438526296,3.168471938353019,0.2217185164147342,0.4901051094548378,0,1.1616662230588193,0,0.17277214225493395,0,303.8494039426183,0,0.14761472331361555,0,0.8321479374110954,0
943,1.3862943611198906,1.3862943611198906,5.1298987149230735,35.51392597,33.89283419,5.529290482993562,-1.1924218391670918,2.0427913058052334,2.0427913058052334,0.9277679895279697,3.700439718141092,3.700439718141092,0.36944908430624984,0.560995363052001,0,1.1248140390029193,0,0.1412680036630717,0,298.7670792370602,0,0.16386923493262623,0,0.8318634423897583,0
1502,2.5649493574615367,3.044522437723423,4.607048420999864,35.5323817299999,33.89476088,4.7326106445834055,1.300626634375449,0.5125826194414511,0.5125826194414511,0.9734687188502924,1.513225313735851,1.7961557048281607,0.10830863934013145,0.49761678378670865,0,1.7150846237268464,1,0.40330591271586635,0,35.29963468002052,0,0.07935299999556072,0,0.8298719772403983,0
767,0.6931471805599453,1.0986122886681098,2.397440624006724,35.5195287499999,33.89039557,5.601198301856017,-0.8150443270305894,-0.42806008241964566,0.42806008241964566,0.4280228077646004,2.182244499479643,3.4587756990802427,-0.0764229472607323,0.4660570911486126,0,1.2706074669183967,0,0.2686595960136255,0,429.01966348943586,0,0.07755575574782382,0,0.8287339971550498,0
962,1.0986122886681098,1.0986122886681098,4.809294003465038,35.5273253299999,33.8975477099999,5.657011602826505,-1.1924218391670918,1.9888307212845855,1.9888307212845855,0.8501474525988408,4.377608054335103,4.377608054335103,0.35156914302436176,0.55774485976482,0,1.0902787296390932,0,0.14980586293706952,0,790.0644195675889,0,0.18189885096413824,0,0.8275960170697013,0
1003,1.0986122886681098,0.6931471805599453,2.317178095296946,35.51882418,33.89158907,5.061630793309885,-1.1924218391670918,-0.07665439933429408,0.07665439933429408,0.4577927924651542,3.3429813469414382,2.10918639741974,-0.015144209932421498,0.4520920170388394,0,1.2697787291557872,0,0.2565257197579553,0,246.90863288625286,0,0.1308694587173131,0,0.8273115220483642,0
72,1.0986122886681098,1.0986122886681098,1.956850089093648,35.4839076399999,33.90154966,4.1066311958181485,-0.8150443270305894,-0.0709300347103563,0.0709300347103563,0.47650981931037323,1.78120171172126,1.78120171172126,-0.017272073222106128,0.4787876059864188,0,1.2730672459223613,0,0.19052716372740736,0,44.0211687327758,0,0.17467143381417777,0,0.8258890469416785,0
